,comments,stars
764,"This product is great! It totally beats chopping garlic with a knife, and my hands don't have that garlic smell for days! It is very easy to use and clean due to the clever design.",5.0
765,"I have thrown away several cheap garlic presses because they just didn't do the job. This one is great because it doesn't require superhuman effort to press the garlic cloves and it's sturdy and easy to clean. It seemed expensive but if I add up what I spent on the cheap ones I threw away, the price is more than reasonable for the quality.",5.0
766,"Love this garlic press. It's the first one I've had that actually does the job well. Easy to clean, too. Well worth the money.",5.0
767,"This garlic press is solid! It is stainless steel, so it won't absorb the garlic smell like plastic garlic presses.<br /><br />It is easy to use and easy to clean. Cooking is so much easier now that we don't have to chop our garlic.",5.0
768,Who ever heard of paying $40 for a garlic press??  Well believe me it was well worth the price.  Best garlic press I've ever owned.  Easy to use and you really don't even have to peel the skin off the garlic first.  I do the peeling because I find that you get more garlic but the ease of use is fantastic.  Easy to clean as well.,5.0
769,"This garlic press is extremely well designed and put together. I envision this garlic press lasting me for the rest of my life, its that well engineered.",5.0
770,Finally a garlic press that works as promised and is easy to clean.  I use it daily.,5.0
771,"okay, who knows, maybe there's a better press out there. it's just, i've never found one. can't believe all the junk presses i've gone thru. anything coated is going to crack. i love that this one is SOLID and you don't need to peel off the skin on the clove! Easy to clean too. Hope the goodness lasts a long while. Sick of throwing away China junk after a few years (and the only negative in fact is that this is from a Swiss co. but it IS made in China - but it doesn't feel that way.)",5.0
772,Best garlic press you can buy!,5.0
773,Well worth a few bucks! Love it much better than others I have purchased in past.,5.0
774,"bought at suggestion of my wife, the gourmet. Easier to work and clean than any i have seen before. Would recc. it",5.0
775,It may be a little bulky but if you have the drawer space this is definitely the garlic press to buy.  It does a great job of mincing garlic and I find it easy to clean the garlic residue.  (I've never had trouble cleaning my garlic presses...perhaps I should post a video of my method - cleaning takes about two seconds).  I expect with the superior heavy-duty construction that I'll have this garlic press for a very long time.,5.0
776,Works great. Super strong and feels like it was made to last.,5.0
777,well made...,5.0
778,Made very well but tough to close,4.0
779,Never use a toothpick to clean your garlic press again. I hated doing that so much that I'd cheat by using bottled minced garlic. Now I have a tool that works flawlessly and cleanup is a breeze. No more bottled garlic for me.,5.0
780,"I have had one of these for years.  It minces well in well defined tiny pieces.  It has save my fingers many times. If you love garlic, you will love this.  Just bought it for a newly wed couple who pretty much have everything already.",5.0
781,the absolute perfect design makes for not only an easy press but an easy clean as well.<br />you'll not mince another clove with this in the drawyer,5.0
782,Best I've ever used.  Easy to clean.,5.0
783,"This works just as described, is easy to clean and pushes &#34;all&#34; the guts of the garlic out. I will use this alot and probably forget about my garlic powder.",5.0
784,Quality product and does a great job.,5.0
785,Oh hell yeah this press works great!,5.0
786,"This garlic press is the best one that I ever used, and trust me I have used a lot of them. Just put the garlic in with out taking off the skin, press and the garlic comes out and you are done. Also it is very easy to clean. I just love my new garlic press.",5.0
787,"There are few pieces of kitchen equipment one can purchase these days with the hope they will last, if not a life time then darned close to it. This may be one. It is well designed sturdy and efficient. I am happy to own it and it was worth the price.",5.0
788,It changed my life!  I've purchase 2 as gifts to change more lives :),5.0
789,"I have had a selection of presses over the years, they all failed in some way until this one. Some barely crushed squeezed the garlic out of the top.<br /><br />This one works beautifully, handles multiple cloves with skin on (needs a strong hand though) and cleans easily. nicely made and looks strong enough not to break.",5.0
790,This garlic press is easy to use and clean.  The only drawback is its price....it's a little on the high side.,4.0
791,This is wonderful press it is easy on your hand!,5.0
792,Highly durable and very well made. Makes pressing garlic or ginger a breeze. Never had a problem catching my fingers and personally don't understand how you could. Very easy to clean and worth the extra for a great piece of kit.,5.0
